22/Nov/1966,400
23/Nov/1966,435
24/Nov/1966,462
25/Nov/1966,490
26/Nov/1966,531
27/Nov/1966,560
28/Nov/1966,559
29/Nov/1966,596
30/Nov/1966,694
1/dez/1966,674
2/dez/1966,679
3/dez/1966,665
4/dez/1966,641
5/dez/1966,613
6/dez/1966,545
7/dez/1966,449
8/dez/1966,377
9/dez/1966,338
10/dez/1966,318
11/dez/1966,309
12/dez/1966,307
13/dez/1966,307
14/dez/1966,313
15/dez/1966,326
16/dez/1966,343
17/dez/1966,361
18/dez/1966,396
19/dez/1966,517
20/dez/1966,591
21/dez/1966,598
22/dez/1966,639
23/dez/1966,667
24/dez/1966,649
25/dez/1966,720
26/dez/1966,819
27/dez/1966,863
28/dez/1966,867
29/dez/1966,823
30/dez/1966,746
31/dez/1966,641
1/Jan/1967,687
2/Jan/1967,642
3/Jan/1967,622
4/Jan/1967,604
5/Jan/1967,583
6/Jan/1967,558
7/Jan/1967,529
8/Jan/1967,506
9/Jan/1967,485
10/Jan/1967,464
11/Jan/1967,444
12/Jan/1967,427
13/Jan/1967,415
14/Jan/1967,410
15/Jan/1967,414
16/Jan/1967,415
17/Jan/1967,407
18/Jan/1967,402
19/Jan/1967,407
20/Jan/1967,424
21/Jan/1967,458
22/Jan/1967,515
23/Jan/1967,574
24/Jan/1967,571
25/Jan/1967,520
26/Jan/1967,503
27/Jan/1967,553
28/Jan/1967,654
29/Jan/1967,793
30/Jan/1967,905
31/Jan/1967,1017
1/fev/1967,789
2/fev/1967,805
3/fev/1967,754
4/fev/1967,694
5/fev/1967,623
6/fev/1967,534
7/fev/1967,451
8/fev/1967,409
9/fev/1967,408
10/fev/1967,419
11/fev/1967,535
12/fev/1967,654
13/fev/1967,579
14/fev/1967,479
15/fev/1967,557
16/fev/1967,693
17/fev/1967,766
18/fev/1967,824
19/fev/1967,865
20/fev/1967,835
21/fev/1967,671
22/fev/1967,513
23/fev/1967,464
24/fev/1967,494
25/fev/1967,551
26/fev/1967,592
27/fev/1967,600
28/fev/1967,553
1/Mar/1967,639
2/Mar/1967,609
3/Mar/1967,630
4/Mar/1967,601
5/Mar/1967,539
6/Mar/1967,511
7/Mar/1967,523
8/Mar/1967,541
9/Mar/1967,548
10/Mar/1967,550
11/Mar/1967,559
12/Mar/1967,568
13/Mar/1967,569
14/Mar/1967,557
15/Mar/1967,541
16/Mar/1967,542
17/Mar/1967,571
18/Mar/1967,685
19/Mar/1967,914
20/Mar/1967,1065
21/Mar/1967,1080
22/Mar/1967,1074
23/Mar/1967,1071
24/Mar/1967,1041
25/Mar/1967,992
26/Mar/1967,970
27/Mar/1967,995
28/Mar/1967,1034
29/Mar/1967,1052
30/Mar/1967,1032
31/Mar/1967,1006
1/abr/1967,828
2/abr/1967,826
3/abr/1967,824
4/abr/1967,821
5/abr/1967,820
6/abr/1967,828
7/abr/1967,865
8/abr/1967,906
9/abr/1967,930
10/abr/1967,970
11/abr/1967,1006
12/abr/1967,976
13/abr/1967,919
14/abr/1967,886
15/abr/1967,873
16/abr/1967,849
17/abr/1967,808
18/abr/1967,780
19/abr/1967,765
20/abr/1967,759
21/abr/1967,783
22/abr/1967,827
23/abr/1967,865
24/abr/1967,894
25/abr/1967,856
26/abr/1967,766
27/abr/1967,703
28/abr/1967,680
29/abr/1967,673
30/abr/1967,656
1/mai/1967,868
2/mai/1967,818
3/mai/1967,735
4/mai/1967,664
5/mai/1967,641
6/mai/1967,616
7/mai/1967,581
8/mai/1967,557
9/mai/1967,539
10/mai/1967,524
11/mai/1967,517
12/mai/1967,515
13/mai/1967,513
14/mai/1967,511
15/mai/1967,509
16/mai/1967,508
17/mai/1967,505
18/mai/1967,497
19/mai/1967,491
20/mai/1967,489
21/mai/1967,488
22/mai/1967,485
23/mai/1967,481
24/mai/1967,477
25/mai/1967,469
26/mai/1967,461
27/mai/1967,457
28/mai/1967,455
29/mai/1967,452
30/mai/1967,446
31/mai/1967,442
1/Jun/1967,314
2/Jun/1967,310
3/Jun/1967,308
4/Jun/1967,308
5/Jun/1967,308
6/Jun/1967,306
7/Jun/1967,305
8/Jun/1967,303
9/Jun/1967,301
10/Jun/1967,298
11/Jun/1967,295
12/Jun/1967,294
13/Jun/1967,291
14/Jun/1967,287
15/Jun/1967,283
16/Jun/1967,281
17/Jun/1967,278
18/Jun/1967,274
19/Jun/1967,269
20/Jun/1967,261
21/Jun/1967,255
22/Jun/1967,253
23/Jun/1967,250
24/Jun/1967,249
25/Jun/1967,249
26/Jun/1967,247
27/Jun/1967,245
28/Jun/1967,243
29/Jun/1967,241
30/Jun/1967,239
1/Jul/1967,229
2/Jul/1967,231
3/Jul/1967,232
4/Jul/1967,232
5/Jul/1967,232
6/Jul/1967,232
7/Jul/1967,230
8/Jul/1967,228
9/Jul/1967,228
10/Jul/1967,227
11/Jul/1967,227
12/Jul/1967,227
13/Jul/1967,226
14/Jul/1967,225
15/Jul/1967,225
16/Jul/1967,224
17/Jul/1967,223
18/Jul/1967,221
19/Jul/1967,221
20/Jul/1967,221
21/Jul/1967,220
22/Jul/1967,219
23/Jul/1967,224
24/Jul/1967,232
25/Jul/1967,238
26/Jul/1967,241
27/Jul/1967,242
28/Jul/1967,242
29/Jul/1967,242
30/Jul/1967,242
31/Jul/1967,241
1/ago/1967,227
2/ago/1967,228
3/ago/1967,229
4/ago/1967,229
5/ago/1967,229
6/ago/1967,227
7/ago/1967,226
8/ago/1967,225
9/ago/1967,225
10/ago/1967,225
11/ago/1967,224
12/ago/1967,224
13/ago/1967,222
14/ago/1967,221
15/ago/1967,220
16/ago/1967,220
17/ago/1967,219
18/ago/1967,219
19/ago/1967,219
20/ago/1967,219
21/ago/1967,216
22/ago/1967,214
23/ago/1967,213
24/ago/1967,211
25/ago/1967,208
26/ago/1967,207
27/ago/1967,205
28/ago/1967,204
29/ago/1967,204
30/ago/1967,204
31/ago/1967,204
1/set/1967,208
2/set/1967,208
3/set/1967,208
4/set/1967,208
5/set/1967,208
6/set/1967,208
7/set/1967,208
8/set/1967,208
9/set/1967,209
10/set/1967,213
11/set/1967,223
12/set/1967,238
13/set/1967,250
14/set/1967,250
15/set/1967,247
16/set/1967,246
17/set/1967,242
18/set/1967,233
19/set/1967,220
20/set/1967,215
21/set/1967,219
22/set/1967,225
23/set/1967,232
24/set/1967,239
25/set/1967,243
26/set/1967,243
27/set/1967,243
28/set/1967,243
29/set/1967,244
30/set/1967,244
1/out/1967,284
2/out/1967,284
3/out/1967,284
4/out/1967,272
5/out/1967,251
6/out/1967,232
7/out/1967,222
8/out/1967,225
9/out/1967,243
10/out/1967,265
11/out/1967,284
12/out/1967,291
13/out/1967,277
14/out/1967,252
15/out/1967,239
16/out/1967,236
17/out/1967,236
18/out/1967,238
19/out/1967,240
20/out/1967,243
21/out/1967,245
22/out/1967,247
23/out/1967,248
24/out/1967,251
25/out/1967,258
26/out/1967,270
27/out/1967,282
28/out/1967,292
29/out/1967,302
30/out/1967,312
31/out/1967,323
1/Nov/1967,218
2/Nov/1967,230
3/Nov/1967,247
4/Nov/1967,251
5/Nov/1967,239
6/Nov/1967,242
7/Nov/1967,264
8/Nov/1967,290
9/Nov/1967,319
10/Nov/1967,358
11/Nov/1967,392
12/Nov/1967,414
13/Nov/1967,424
14/Nov/1967,422
15/Nov/1967,417
16/Nov/1967,419
17/Nov/1967,431
18/Nov/1967,448
19/Nov/1967,464
20/Nov/1967,472
21/Nov/1967,469
22/Nov/1967,456
23/Nov/1967,447
24/Nov/1967,443
25/Nov/1967,441
26/Nov/1967,439
27/Nov/1967,437
28/Nov/1967,422
29/Nov/1967,405
30/Nov/1967,397
1/dez/1967,506
2/dez/1967,453
3/dez/1967,418
4/dez/1967,406
5/dez/1967,396
6/dez/1967,375
7/dez/1967,330
8/dez/1967,291
9/dez/1967,274
10/dez/1967,266
11/dez/1967,260
12/dez/1967,256
13/dez/1967,287
14/dez/1967,341
15/dez/1967,365
16/dez/1967,393
17/dez/1967,468
18/dez/1967,523
19/dez/1967,492
20/dez/1967,445
21/dez/1967,436
22/dez/1967,440
23/dez/1967,451
24/dez/1967,511
25/dez/1967,579
26/dez/1967,673
27/dez/1967,826
28/dez/1967,1046
29/dez/1967,1130
30/dez/1967,1070
31/dez/1967,1021
1/Jan/1968,1006
2/Jan/1968,995
3/Jan/1968,981
4/Jan/1968,949
5/Jan/1968,922
6/Jan/1968,894
7/Jan/1968,869
8/Jan/1968,853
9/Jan/1968,824
10/Jan/1968,758
11/Jan/1968,676
12/Jan/1968,601
13/Jan/1968,541
14/Jan/1968,517
15/Jan/1968,522
16/Jan/1968,513
17/Jan/1968,484
18/Jan/1968,483
19/Jan/1968,492
20/Jan/1968,478
21/Jan/1968,458
22/Jan/1968,442
23/Jan/1968,431
24/Jan/1968,427
25/Jan/1968,431
26/Jan/1968,390
27/Jan/1968,344
28/Jan/1968,363
29/Jan/1968,406
30/Jan/1968,417
31/Jan/1968,429
1/fev/1968,432
2/fev/1968,449
3/fev/1968,495
4/fev/1968,578
5/fev/1968,626
6/fev/1968,620
7/fev/1968,613
8/fev/1968,626
9/fev/1968,645
10/fev/1968,661
11/fev/1968,667
12/fev/1968,660
13/fev/1968,643
14/fev/1968,623
15/fev/1968,598
16/fev/1968,572
17/fev/1968,550
18/fev/1968,529
19/fev/1968,517
20/fev/1968,529
21/fev/1968,559
22/fev/1968,586
23/fev/1968,617
24/fev/1968,644
25/fev/1968,656
26/fev/1968,749
27/fev/1968,766
28/fev/1968,688
29/fev/1968,655
1/Mar/1968,913
2/Mar/1968,921
3/Mar/1968,973
4/Mar/1968,1088
5/Mar/1968,1167
6/Mar/1968,1229
7/Mar/1968,1274
8/Mar/1968,1256
9/Mar/1968,1197
10/Mar/1968,1128
11/Mar/1968,1030
12/Mar/1968,924
13/Mar/1968,840
14/Mar/1968,772
15/Mar/1968,784
16/Mar/1968,893
17/Mar/1968,973
18/Mar/1968,1027
19/Mar/1968,1137
20/Mar/1968,1174
21/Mar/1968,1259
22/Mar/1968,1368
23/Mar/1968,1283
24/Mar/1968,1092
25/Mar/1968,917
26/Mar/1968,787
27/Mar/1968,705
28/Mar/1968,647
29/Mar/1968,607
30/Mar/1968,582
31/Mar/1968,565
1/abr/1968,594
2/abr/1968,582
3/abr/1968,583
4/abr/1968,609
5/abr/1968,637
6/abr/1968,708
7/abr/1968,784
8/abr/1968,795
9/abr/1968,779
10/abr/1968,743
11/abr/1968,689
12/abr/1968,643
13/abr/1968,607
14/abr/1968,575
15/abr/1968,561
16/abr/1968,553
17/abr/1968,561
18/abr/1968,585
19/abr/1968,599
20/abr/1968,590
21/abr/1968,567
22/abr/1968,550
23/abr/1968,549
24/abr/1968,565
25/abr/1968,578
26/abr/1968,571
27/abr/1968,551
28/abr/1968,530
29/abr/1968,511
30/abr/1968,497
1/mai/1968,438
2/mai/1968,449
3/mai/1968,465
4/mai/1968,470
5/mai/1968,464
6/mai/1968,459
7/mai/1968,457
8/mai/1968,449
9/mai/1968,439
10/mai/1968,440
11/mai/1968,454
12/mai/1968,466
13/mai/1968,466
14/mai/1968,461
15/mai/1968,452
16/mai/1968,444
17/mai/1968,438
18/mai/1968,439
19/mai/1968,455
20/mai/1968,469
21/mai/1968,463
22/mai/1968,451
23/mai/1968,443
24/mai/1968,436
25/mai/1968,427
26/mai/1968,416
27/mai/1968,403
28/mai/1968,394
29/mai/1968,390
30/mai/1968,386
31/mai/1968,382
1/Jun/1968,317
2/Jun/1968,315
3/Jun/1968,315
4/Jun/1968,315
5/Jun/1968,315
6/Jun/1968,314
7/Jun/1968,311
8/Jun/1968,309
9/Jun/1968,306
10/Jun/1968,304
11/Jun/1968,303
12/Jun/1968,303
13/Jun/1968,303
14/Jun/1968,303
15/Jun/1968,303
16/Jun/1968,303
17/Jun/1968,303
18/Jun/1968,303
19/Jun/1968,303
20/Jun/1968,303
21/Jun/1968,303
22/Jun/1968,303
23/Jun/1968,303
24/Jun/1968,303
25/Jun/1968,303
26/Jun/1968,302
27/Jun/1968,300
28/Jun/1968,299
29/Jun/1968,298
30/Jun/1968,296
1/Jul/1968,252
2/Jul/1968,252
3/Jul/1968,252
4/Jul/1968,251
5/Jul/1968,250
6/Jul/1968,250
7/Jul/1968,250
8/Jul/1968,250
9/Jul/1968,250
10/Jul/1968,249
11/Jul/1968,247
12/Jul/1968,246
13/Jul/1968,244
14/Jul/1968,242
15/Jul/1968,241
16/Jul/1968,240
17/Jul/1968,240
18/Jul/1968,240
19/Jul/1968,240
20/Jul/1968,240
21/Jul/1968,240
22/Jul/1968,240
23/Jul/1968,240
24/Jul/1968,240
25/Jul/1968,240
26/Jul/1968,240
27/Jul/1968,239
28/Jul/1968,238
29/Jul/1968,237
30/Jul/1968,236
31/Jul/1968,236
1/ago/1968,243
2/ago/1968,241
3/ago/1968,240
4/ago/1968,240
5/ago/1968,240
6/ago/1968,240
7/ago/1968,240
8/ago/1968,240
9/ago/1968,240
10/ago/1968,238
11/ago/1968,237
12/ago/1968,236
13/ago/1968,236
14/ago/1968,235
15/ago/1968,235
16/ago/1968,235
17/ago/1968,235
18/ago/1968,235
19/ago/1968,235
20/ago/1968,235
21/ago/1968,235
22/ago/1968,233
23/ago/1968,231
24/ago/1968,230
25/ago/1968,229
26/ago/1968,228
27/ago/1968,226
28/ago/1968,226
29/ago/1968,225
30/ago/1968,225
31/ago/1968,224
1/set/1968,236
2/set/1968,236
3/set/1968,236
4/set/1968,236
5/set/1968,233
6/set/1968,230
7/set/1968,227
8/set/1968,225
9/set/1968,224
10/set/1968,223
11/set/1968,223
12/set/1968,223
13/set/1968,223
14/set/1968,223
15/set/1968,223
16/set/1968,223
17/set/1968,223
18/set/1968,221
19/set/1968,220
20/set/1968,219
21/set/1968,219
22/set/1968,219
23/set/1968,218
24/set/1968,218
25/set/1968,218
26/set/1968,218
27/set/1968,218
28/set/1968,216
29/set/1968,214
30/set/1968,214
1/out/1968,281
2/out/1968,281
3/out/1968,281
4/out/1968,281
5/out/1968,281
6/out/1968,281
7/out/1968,281
8/out/1968,281
9/out/1968,281
10/out/1968,281
11/out/1968,281
12/out/1968,287
13/out/1968,303
14/out/1968,333
15/out/1968,357
16/out/1968,373
17/out/1968,408
18/out/1968,452
19/out/1968,464
20/out/1968,444
21/out/1968,411
22/out/1968,383
23/out/1968,365
24/out/1968,349
25/out/1968,338
26/out/1968,328
27/out/1968,324
28/out/1968,334
29/out/1968,364
30/out/1968,400
31/out/1968,412
1/Nov/1968,402
2/Nov/1968,377
3/Nov/1968,352
4/Nov/1968,335
5/Nov/1968,322
6/Nov/1968,317
7/Nov/1968,326
8/Nov/1968,335
9/Nov/1968,332
10/Nov/1968,322
11/Nov/1968,317
12/Nov/1968,359
13/Nov/1968,479
14/Nov/1968,596
15/Nov/1968,630
16/Nov/1968,580
17/Nov/1968,557
18/Nov/1968,582
19/Nov/1968,601
20/Nov/1968,618
21/Nov/1968,725
22/Nov/1968,849
23/Nov/1968,911
24/Nov/1968,1006
25/Nov/1968,1054
26/Nov/1968,1000
27/Nov/1968,950
28/Nov/1968,910
29/Nov/1968,824
30/Nov/1968,738
1/dez/1968,730
2/dez/1968,705
3/dez/1968,744
4/dez/1968,820
5/dez/1968,928
6/dez/1968,1110
7/dez/1968,1147
8/dez/1968,993
9/dez/1968,904
10/dez/1968,883
11/dez/1968,793
12/dez/1968,691
13/dez/1968,637
14/dez/1968,608
15/dez/1968,636
16/dez/1968,745
17/dez/1968,816
18/dez/1968,730
19/dez/1968,610
20/dez/1968,550
21/dez/1968,523
22/dez/1968,509
23/dez/1968,502
24/dez/1968,490
25/dez/1968,486
26/dez/1968,498
27/dez/1968,547
28/dez/1968,618
29/dez/1968,614
30/dez/1968,567
31/dez/1968,556
1/Jan/1969,557
2/Jan/1969,655
3/Jan/1969,675
4/Jan/1969,608
5/Jan/1969,546
6/Jan/1969,519
7/Jan/1969,511
8/Jan/1969,510
9/Jan/1969,515
10/Jan/1969,529
11/Jan/1969,524
12/Jan/1969,495
13/Jan/1969,461
14/Jan/1969,436
15/Jan/1969,421
16/Jan/1969,409
17/Jan/1969,412
18/Jan/1969,427
19/Jan/1969,453
20/Jan/1969,571
21/Jan/1969,708
22/Jan/1969,787
23/Jan/1969,903
24/Jan/1969,977
25/Jan/1969,967
26/Jan/1969,908
27/Jan/1969,835
28/Jan/1969,820
29/Jan/1969,841
30/Jan/1969,814
31/Jan/1969,755
1/fev/1969,637
2/fev/1969,583
3/fev/1969,518
4/fev/1969,468
5/fev/1969,436
6/fev/1969,415
7/fev/1969,400
8/fev/1969,393
9/fev/1969,422
10/fev/1969,647
11/fev/1969,881
12/fev/1969,969
13/fev/1969,994
14/fev/1969,957
15/fev/1969,870
16/fev/1969,647
17/fev/1969,608
18/fev/1969,694
19/fev/1969,658
20/fev/1969,583
21/fev/1969,531
22/fev/1969,513
23/fev/1969,541
24/fev/1969,612
25/fev/1969,664
26/fev/1969,648
27/fev/1969,592
28/fev/1969,528
1/Mar/1969,533
2/Mar/1969,501
3/Mar/1969,483
4/Mar/1969,474
5/Mar/1969,471
6/Mar/1969,470
7/Mar/1969,472
8/Mar/1969,517
9/Mar/1969,607
10/Mar/1969,742
11/Mar/1969,855
12/Mar/1969,985
13/Mar/1969,1080
14/Mar/1969,1143
15/Mar/1969,1202
16/Mar/1969,1220
17/Mar/1969,1201
18/Mar/1969,1169
19/Mar/1969,1191
20/Mar/1969,1276
21/Mar/1969,1256
22/Mar/1969,1125
23/Mar/1969,986
24/Mar/1969,876
25/Mar/1969,806
26/Mar/1969,769
27/Mar/1969,740
28/Mar/1969,700
29/Mar/1969,649
30/Mar/1969,588
31/Mar/1969,536
1/abr/1969,712
2/abr/1969,697
3/abr/1969,690
4/abr/1969,685
5/abr/1969,682
6/abr/1969,680
7/abr/1969,676
8/abr/1969,670
9/abr/1969,666
10/abr/1969,668
11/abr/1969,671
12/abr/1969,672
13/abr/1969,669
14/abr/1969,662
15/abr/1969,652
16/abr/1969,641
17/abr/1969,631
18/abr/1969,620
19/abr/1969,608
20/abr/1969,602
21/abr/1969,597
22/abr/1969,586
23/abr/1969,561
24/abr/1969,534
25/abr/1969,504
26/abr/1969,473
27/abr/1969,467
28/abr/1969,500
29/abr/1969,590
30/abr/1969,676
1/mai/1969,468
2/mai/1969,469
3/mai/1969,477
4/mai/1969,524
5/mai/1969,568
6/mai/1969,583
7/mai/1969,579
8/mai/1969,541
9/mai/1969,480
10/mai/1969,433
11/mai/1969,410
12/mai/1969,401
13/mai/1969,397
14/mai/1969,393
15/mai/1969,386
16/mai/1969,380
17/mai/1969,376
18/mai/1969,373
19/mai/1969,370
20/mai/1969,363
21/mai/1969,356
22/mai/1969,353
23/mai/1969,352
24/mai/1969,352
25/mai/1969,349
26/mai/1969,347
27/mai/1969,346
28/mai/1969,346
29/mai/1969,343
30/mai/1969,341
31/mai/1969,340
1/Jun/1969,377
2/Jun/1969,371
3/Jun/1969,366
4/Jun/1969,366
5/Jun/1969,371
6/Jun/1969,379
7/Jun/1969,384
8/Jun/1969,385
9/Jun/1969,386
10/Jun/1969,385
11/Jun/1969,382
12/Jun/1969,374
13/Jun/1969,364
14/Jun/1969,359
15/Jun/1969,359
16/Jun/1969,357
17/Jun/1969,353
18/Jun/1969,349
19/Jun/1969,345
20/Jun/1969,344
21/Jun/1969,344
22/Jun/1969,344
23/Jun/1969,338
24/Jun/1969,335
25/Jun/1969,333
26/Jun/1969,331
27/Jun/1969,330
28/Jun/1969,333
29/Jun/1969,336
30/Jun/1969,337
1/Jul/1969,283
2/Jul/1969,284
3/Jul/1969,286
4/Jul/1969,291
5/Jul/1969,295
6/Jul/1969,298
7/Jul/1969,298
8/Jul/1969,293
9/Jul/1969,285
10/Jul/1969,276
11/Jul/1969,270
12/Jul/1969,268
13/Jul/1969,266
14/Jul/1969,265
15/Jul/1969,265
16/Jul/1969,265
17/Jul/1969,265
18/Jul/1969,264
19/Jul/1969,261
20/Jul/1969,260
21/Jul/1969,259
22/Jul/1969,258
23/Jul/1969,255
24/Jul/1969,254
25/Jul/1969,255
26/Jul/1969,255
27/Jul/1969,254
28/Jul/1969,254
29/Jul/1969,253
30/Jul/1969,253
31/Jul/1969,253
1/ago/1969,241
2/ago/1969,241
3/ago/1969,241
4/ago/1969,240
5/ago/1969,239
6/ago/1969,239
7/ago/1969,239
8/ago/1969,239
9/ago/1969,239
10/ago/1969,239
11/ago/1969,238
12/ago/1969,236
13/ago/1969,235
14/ago/1969,234
15/ago/1969,234
16/ago/1969,232
17/ago/1969,230
18/ago/1969,230
19/ago/1969,230
20/ago/1969,230
21/ago/1969,230
22/ago/1969,230
23/ago/1969,229
24/ago/1969,228
25/ago/1969,226
26/ago/1969,225
27/ago/1969,224
28/ago/1969,224
29/ago/1969,224
30/ago/1969,224
31/ago/1969,224
1/set/1969,230
2/set/1969,235
3/set/1969,240
4/set/1969,244
5/set/1969,243
6/set/1969,238
7/set/1969,233
8/set/1969,230
9/set/1969,227
10/set/1969,226
11/set/1969,225
12/set/1969,224
13/set/1969,222
14/set/1969,222
15/set/1969,222
16/set/1969,220
