testValue,time,trainValue,prediction
302,2010-06-08,302,336.8237501754068
282,2010-06-09,282,336.21071324573006
275,2010-06-10,275,335.89099006137076
269,2010-06-11,269,335.75301476622565
283,2010-06-12,283,335.68370294108036
302,2010-06-13,302,335.65289270770256
301,2010-06-14,301,306.4916798066047
285,2010-06-15,285,310.2440878461846
269,2010-06-16,269,311.3699588012731
272,2010-06-17,272,312.1322333974613
279,2010-06-18,279,312.39861740775154
279,2010-06-19,279,312.5568113162619
276,2010-06-20,276,312.6178715768579
271,2010-06-21,271,275.66061825409713
287,2010-06-22,287,275.1017599544954
302,2010-06-23,302,274.99146735829873
302,2010-06-24,302,274.88310280216007
290,2010-06-25,290,274.8538848288233
284,2010-06-26,284,274.83216425897643
292,2010-06-27,292,274.825055896768
285,2010-06-28,285,291.84499287924444
278,2010-06-29,278,293.23541192786024
268,2010-06-30,268,293.3338952261083
259,2010-07-01,259,293.5868918268043
246,2010-07-02,246,293.6270521338294
246,2010-07-03,246,293.67509723079854
258,2010-07-04,258,293.68649086241334
270,2010-07-05,270,259.3174792359919
275,2010-07-06,275,261.5437470688844
276,2010-07-07,276,261.97566271877645
268,2010-07-08,268,262.4055728564305
262,2010-07-09,262,262.5201541347143
256,2010-07-10,256,262.6059811797972
261,2010-07-11,261,262.63383601340877
260,2010-07-12,260,260.50743103832104
262,2010-07-13,262,261.34170566788373
258,2010-07-14,258,261.3300171854434
260,2010-07-15,260,261.4755453378633
253,2010-07-16,253,261.486548827009
248,2010-07-17,248,261.513104474353
239,2010-07-18,239,261.517420345883
238,2010-07-19,238,237.18989600125514
245,2010-07-20,245,235.4452062184939
254,2010-07-21,254,234.9698883098426
264,2010-07-22,264,234.62045979781794
256,2010-07-23,256,234.50544236357672
254,2010-07-24,254,234.43367224013164
242,2010-07-25,242,234.40699245112057
242,2010-07-26,242,240.39486433860895
237,2010-07-27,237,238.14233882206548
240,2010-07-28,240,237.65732759269574
237,2010-07-29,237,237.21794340642052
236,2010-07-30,236,237.09313961217362
241,2010-07-31,241,237.00470986148898
241,2010-08-01,241,236.97481586480168
236,2010-08-02,236,241.87227910131833
228,2010-08-03,228,241.95102030974084
232,2010-08-04,232,242.11137069519262
236,2010-08-05,236,242.13967891909326
