testValue,time,trainValue,prediction
298,2014-01-12,298,358.4383965769548
296,2014-01-13,296,298.04521708644825
299,2014-01-14,299,297.7603020343303
283,2014-01-15,283,297.73562794615935
269,2014-01-16,269,297.7543096080686
269,2014-01-17,269,297.7574922367445
281,2014-01-18,281,297.75638490623015
294,2014-01-19,294,297.75607227771536
304,2014-01-20,304,291.52519339608267
318,2014-01-21,318,290.4026337840374
350,2014-01-22,350,290.5039205133078
385,2014-01-23,385,290.59292492509513
419,2014-01-24,419,290.59181698140964
445,2014-01-25,445,290.58524840150613
460,2014-01-26,460,290.5848658648273
473,2014-01-27,473,455.44668458023926
472,2014-01-28,472,454.08501064887605
469,2014-01-29,469,454.33207281047464
467,2014-01-30,467,454.4456064945904
459,2014-01-31,459,454.4346037347734
454,2014-02-01,454,454.4257190946259
440,2014-02-02,440,454.42597708593274
432,2014-02-03,432,442.0570620373243
412,2014-02-04,412,443.1897725755362
396,2014-02-05,396,443.1047352309652
388,2014-02-06,388,443.0177069820006
409,2014-02-07,409,443.0189419338223
435,2014-02-08,435,443.02532792175816
454,2014-02-09,454,443.0256005291708
451,2014-02-10,451,449.3899227408544
450,2014-02-11,450,447.7436147406808
457,2014-02-12,457,447.9769760076186
480,2014-02-13,480,448.1096474913266
521,2014-02-14,521,448.1007984800697
571,2014-02-15,571,448.0907049794284
621,2014-02-16,621,448.090736410015
659,2014-02-17,659,610.9673240220517
702,2014-02-18,702,606.9276756284733
740,2014-02-19,740,607.5040640776144
771,2014-02-20,771,607.821378761941
788,2014-02-21,788,607.7915622515119
813,2014-02-22,813,607.7672352637834
786,2014-02-23,786,607.7684715394195
732,2014-02-24,732,786.4676972708612
670,2014-02-25,670,788.4881118753257
613,2014-02-26,613,788.3997528071772
566,2014-02-27,566,788.2499685327288
549,2014-02-28,549,788.2605608747104
546,2014-03-01,546,788.2715588721387
572,2014-03-02,572,788.2704721105879
599,2014-03-03,599,569.9248815509293
624,2014-03-04,624,568.1055014513915
645,2014-03-05,645,568.3473101334464
668,2014-03-06,668,568.4699223373182
682,2014-03-07,682,568.4460953830231
688,2014-03-08,688,568.4381987562006
687,2014-03-09,687,568.4403429088725
686,2014-03-10,686,686.569189052051
680,2014-03-11,680,686.6570201317127
673,2014-03-12,673,686.6846927502972
673,2014-03-13,673,686.6773564179832
663,2014-03-14,663,686.6756419057135
651,2014-03-15,651,686.6762324998449
628,2014-03-16,628,686.6763336673328
601,2014-03-17,601,631.0115077926489
561,2014-03-18,561,632.545713285675
531,2014-03-19,531,632.2676364664279
503,2014-03-20,503,632.1683879314561
488,2014-03-21,488,632.1923671230244
456,2014-03-22,456,632.1985477808931
432,2014-03-23,432,632.1965751792692
401,2014-03-24,401,436.38602933137054
395,2014-03-25,395,437.6950161932285
410,2014-03-26,410,437.20733068297164
449,2014-03-27,449,437.1651881945495
486,2014-03-28,486,437.2072407959079
517,2014-03-29,517,437.2054952672389
529,2014-03-30,529,437.2025024182677
546,2014-03-31,546,525.8976394125285
547,2014-04-01,547,525.4026433134316
534,2014-04-02,534,525.7037000183931
510,2014-04-03,510,525.7010209981852
496,2014-04-04,496,525.6785736575795
491,2014-04-05,491,525.6817720866962
489,2014-04-06,489,525.6830456419374
502,2014-04-07,502,489.4691411117224
524,2014-04-08,524,489.5543332550106
541,2014-04-09,541,489.50648849102083
540,2014-04-10,540,489.5068355205942
531,2014-04-11,531,489.51042555089606
533,2014-04-12,533,489.5098868437348
545,2014-04-13,545,489.5096906252367
566,2014-04-14,566,543.8255866279962
575,2014-04-15,575,543.0782895233614
557,2014-04-16,557,543.2693877547855
522,2014-04-17,522,543.2997871800052
486,2014-04-18,486,543.2811689888856
460,2014-04-19,460,543.2814159935042
443,2014-04-20,443,543.2827909278902
421,2014-04-21,421,446.05359620345945
400,2014-04-22,400,446.8902407270556
385,2014-04-23,385,446.53879953382216
389,2014-04-24,389,446.52683855722864
404,2014-04-25,404,446.5550393455412
415,2014-04-26,415,446.5518444904169
425,2014-04-27,425,446.5501849346034
434,2014-04-28,434,423.5265249383829
451,2014-04-29,451,423.01570646716976
470,2014-04-30,470,423.21667497033906
483,2014-05-01,483,423.2210622714195
484,2014-05-02,484,423.20492532426834
480,2014-05-03,480,423.2073761422286
466,2014-05-04,466,423.20818782785767
443,2014-05-05,443,467.3953179585459
406,2014-05-06,406,468.218155833802
381,2014-05-07,381,467.96218172390644
356,2014-05-08,356,467.9452827681415
339,2014-05-09,339,467.96799764640303
334,2014-05-10,334,467.96518736090115
347,2014-05-11,347,467.9639511320376
361,2014-05-12,361,346.18834227476816
368,2014-05-13,368,345.35206317129786
369,2014-05-14,369,345.5962916816591
372,2014-05-15,372,345.60851979467816
368,2014-05-16,368,345.586860428
354,2014-05-17,354,345.5905975182988
339,2014-05-18,339,345.5914745699656
339,2014-05-19,339,341.0679032671181
351,2014-05-20,351,341.788517181781
366,2014-05-21,366,341.4733986126011
365,2014-05-22,365,341.4850746465744
362,2014-05-23,362,341.50702877278684
357,2014-05-24,357,341.50141217375716
347,2014-05-25,347,341.5009131680391
338,2014-05-26,338,348.0917979836634
336,2014-05-27,336,348.6366798282413
353,2014-05-28,353,348.4389284036035
371,2014-05-29,371,348.4380245868353
364,2014-05-30,364,348.4534829782779
348,2014-05-31,348,348.45033435606985
338,2014-06-01,338,348.44979620905815
336,2014-06-02,336,339.78331362359995
321,2014-06-03,321,340.19809277770776
301,2014-06-04,301,339.9798890985817
286,2014-06-05,286,339.9910745199016
286,2014-06-06,286,340.0055826310913
287,2014-06-07,287,340.0018704653745
288,2014-06-08,288,340.0014901138465
288,2014-06-09,288,287.8697023210473
288,2014-06-10,288,287.81962731652266
288,2014-06-11,288,287.83996242716574
297,2014-06-12,297,287.839625465655
299,2014-06-13,299,287.83813085908446
299,2014-06-14,299,287.83846461175045
290,2014-06-15,290,287.8385108232388
288,2014-06-16,288,290.70354244003886
288,2014-06-17,288,291.2509979079003
288,2014-06-18,288,291.08481378758677
288,2014-06-19,288,291.07678431244244
283,2014-06-20,283,291.0911982129412
283,2014-06-21,283,291.08886306462256
278,2014-06-22,278,291.08823378247143
283,2014-06-23,283,278.34398087527
278,2014-06-24,278,278.65768287735
278,2014-06-25,278,278.5669536693606
258,2014-06-26,258,278.5614446116254
247,2014-06-27,247,278.5695454957176
241,2014-06-28,241,278.5683084350604
245,2014-06-29,245,278.56793950620755
246,2014-06-30,246,245.07256254277354
238,2014-07-01,238,244.77507538878672
242,2014-07-02,242,244.80382680489512
243,2014-07-03,243,244.82204893376473
259,2014-07-04,259,244.817887774522
259,2014-07-05,259,244.81704588742136
255,2014-07-06,255,244.81744294653504
248,2014-07-07,248,255.3741068193569
248,2014-07-08,248,255.6236801815984
252,2014-07-09,252,255.56478571345613
253,2014-07-10,253,255.55365588568102
251,2014-07-11,251,255.55940923348422
251,2014-07-12,251,255.55951490059442
246,2014-07-13,246,255.55907549997193
244,2014-07-14,244,246.40510494621492
244,2014-07-15,244,246.72633635323587
233,2014-07-16,233,246.6648731910706
222,2014-07-17,222,246.64778207152588
218,2014-07-18,218,246.65393989705305
218,2014-07-19,218,246.6545602068856
224,2014-07-20,224,246.65405256814466
225,2014-07-21,225,223.38344299520887
229,2014-07-22,229,222.86605249403547
229,2014-07-23,229,223.18599363650435
231,2014-07-24,231,223.10806267548682
223,2014-07-25,223,223.10116974795073
227,2014-07-26,227,223.11473488344478
221,2014-07-27,221,223.1094233156715
232,2014-07-28,232,225.3911194128178
226,2014-07-29,226,229.68361130027196
229,2014-07-30,229,233.7077392807024
221,2014-07-31,221,237.47733222642276
221,2014-08-01,221,241.00843730432877
223,2014-08-02,223,244.3161417946092
227,2014-08-03,227,247.4145794491058
228,2014-08-04,228,231.14941460066493
209,2014-08-05,209,235.0477890326929
212,2014-08-06,212,238.70589849012617
206,2014-08-07,206,242.1384980534143
208,2014-08-08,208,245.35948899743275
207,2014-08-09,207,248.38191629893635
199,2014-08-10,199,251.21802076223602
198,2014-08-11,198,197.70690519744892
189,2014-08-12,189,197.95980439566873
198,2014-08-13,198,198.1183423125572
200,2014-08-14,200,198.14031848064707
204,2014-08-15,204,198.13437712431212
205,2014-08-16,205,198.13126417310525
205,2014-08-17,205,198.13090367114876
215,2014-08-18,215,204.92012141142047
208,2014-08-19,208,204.89988953963356
209,2014-08-20,209,204.90059100819948
218,2014-08-21,218,204.9022442665448
218,2014-08-22,218,204.90261184762372
213,2014-08-23,213,204.90258437107838
201,2014-08-24,201,204.90255060263672
195,2014-08-25,195,199.29568571508437
198,2014-08-26,198,199.73621428743124
188,2014-08-27,188,199.96854595140033
189,2014-08-28,189,199.9945958906021
189,2014-08-29,189,199.9843389894028
188,2014-08-30,188,199.97991153040323
191,2014-08-31,191,199.97954922690982
191,2014-09-01,191,191.55261030040973
194,2014-09-02,194,191.47182211224592
186,2014-09-03,186,191.41218080161462
180,2014-09-04,180,191.40338346727066
175,2014-09-05,175,191.40552615771543
181,2014-09-06,181,191.40668561345447
190,2014-09-07,190,191.40681539477526
193,2014-09-08,193,190.8596387196797
199,2014-09-09,199,190.69196413249617
192,2014-09-10,192,190.70943716221865
191,2014-09-11,191,190.7080712055887
185,2014-09-12,185,190.7081525642596
192,2014-09-13,192,190.70814961279717
192,2014-09-14,192,190.70814953460882
203,2014-09-15,203,191.59931946680322
203,2014-09-16,203,191.6467420000257
203,2014-09-17,203,191.6502623523412
196,2014-09-18,196,191.64876475987018
197,2014-09-19,197,191.64886176506442
206,2014-09-20,206,191.6488844198891
215,2014-09-21,215,191.64887952745784
214,2014-09-22,214,217.03523480320314
213,2014-09-23,213,218.63144994801544
204,2014-09-24,204,219.42842162062908
207,2014-09-25,207,219.87887013723804
211,2014-09-26,211,220.12393579478248
210,2014-09-27,210,220.25878994764412
207,2014-09-28,207,220.33274304953272
191,2014-09-29,191,206.69495913624434
183,2014-09-30,183,206.3377268049865
183,2014-10-01,183,206.19431209359456
186,2014-10-02,186,206.11661749950395
193,2014-10-03,193,206.07882136699106
191,2014-10-04,191,206.05975528943165
191,2014-10-05,191,206.05025717747034
190,2014-10-06,190,190.95880712315974
190,2014-10-07,190,190.9460909444234
188,2014-10-08,188,190.9386959870158
197,2014-10-09,197,190.9353421478411
196,2014-10-10,196,190.93368397848627
195,2014-10-11,195,190.932889625202
196,2014-10-12,196,190.9325047493368
205,2014-10-13,205,196.00884612109203
209,2014-10-14,209,196.09511093293972
192,2014-10-15,192,196.1224027464519
191,2014-10-16,191,196.1380100478323
190,2014-10-17,190,196.14509407315293
