testValue,time,trainValue,prediction
1310.33,2012-05-31,1310.33,1314.4935491454344
1278.04,2012-06-01,1278.04,1303.0364133272806
1278.18,2012-06-04,1278.18,1284.7471537039205
1285.5,2012-06-05,1285.5,1274.8261321720656
1315.13,2012-06-06,1315.13,1284.1800956910438
1314.99,2012-06-07,1314.99,1309.5240932300724
1325.66,2012-06-08,1325.66,1313.395573383298
1308.93,2012-06-11,1308.93,1320.0126202163037
1324.18,2012-06-12,1324.18,1309.7548482180505
1314.88,2012-06-13,1314.88,1321.535286646024
1329.1,2012-06-14,1329.1,1315.757730395257
1342.84,2012-06-15,1342.84,1328.216574680447
1344.78,2012-06-18,1344.78,1340.0900041075822
1357.98,2012-06-19,1357.98,1346.1931911393647
1355.69,2012-06-20,1355.69,1354.519675093347
1325.51,2012-06-21,1325.51,1360.293475418394
1335.02,2012-06-22,1335.02,1330.183931211669
1313.72,2012-06-25,1313.72,1330.3502015709012
1319.99,2012-06-26,1319.99,1317.289220165625
1331.85,2012-06-27,1331.85,1313.434041058411
1329.04,2012-06-28,1329.04,1326.8463067584244
1362.16,2012-06-29,1362.16,1329.7410500984333
1365.51,2012-07-02,1365.51,1357.8054626774253
1374.02,2012-07-03,1374.02,1362.0342350527658
1367.58,2012-07-05,1367.58,1371.9575904840494
1354.68,2012-07-06,1354.68,1369.054085065964
1352.46,2012-07-09,1352.46,1354.5840766978852
1341.47,2012-07-10,1341.47,1353.2464654412415
1341.45,2012-07-11,1341.45,1347.1786332624308
1334.76,2012-07-12,1334.76,1340.9881579811804
1356.78,2012-07-13,1356.78,1336.951091808247
1353.64,2012-07-16,1353.64,1355.2421935803534
1363.67,2012-07-17,1363.67,1358.6639168691786
1372.78,2012-07-18,1372.78,1362.4173927539396
1376.51,2012-07-19,1376.51,1369.871071812549
1362.66,2012-07-20,1362.66,1375.0529631889422
1350.52,2012-07-23,1350.52,1364.0123181271174
1338.31,2012-07-24,1338.31,1357.0197463237396
1337.89,2012-07-25,1337.89,1337.2611780539114
1360.02,2012-07-26,1360.02,1338.5331347507904
1385.97,2012-07-27,1385.97,1364.0478993191382
1385.3,2012-07-30,1385.3,1382.3650883797961
1379.32,2012-07-31,1379.32,1386.327537722725
1375.14,2012-08-01,1375.14,1380.432961836228
1365.0,2012-08-02,1365.0,1382.652850751525
1390.99,2012-08-03,1390.99,1367.5810702529225
1394.23,2012-08-06,1394.23,1391.4572717312453
1401.35,2012-08-07,1401.35,1399.1944634038819
1402.22,2012-08-08,1402.22,1400.1389655459734
1402.8,2012-08-09,1402.8,1407.5877891928087
1405.87,2012-08-10,1405.87,1401.6542222992186
1404.11,2012-08-13,1404.11,1408.6658427890961
1403.93,2012-08-14,1403.93,1410.0513939537293
1405.53,2012-08-15,1405.53,1406.4256658690751
1415.51,2012-08-16,1415.51,1404.5473441880358
1418.16,2012-08-17,1418.16,1418.812154203323
1418.13,2012-08-20,1418.13,1419.7536012950036
