testValue,time,trainValue,prediction
204,2012-09-04,204,199.08069683075362
193,2012-09-05,193,201.61745043285413
195,2012-09-06,195,204.1488460700828
201,2012-09-07,201,205.67869257782056
213,2012-09-08,213,206.20809220910695
213,2012-09-09,213,206.74342399256977
217,2012-09-10,217,215.69333935067183
218,2012-09-11,218,219.38318164093602
218,2012-09-12,218,223.0796314710283
213,2012-09-13,213,223.78633030663087
212,2012-09-14,212,225.4554615481863
211,2012-09-15,211,229.14603201581733
215,2012-09-16,215,215.8617008284551
215,2012-09-17,215,232.52452644689023
214,2012-09-18,214,250.0927097946231
214,2012-09-19,214,267.62660950516334
214,2012-09-20,214,285.1700485414644
210,2012-09-21,210,302.72181138208066
210,2012-09-22,210,319.2667928424769
211,2012-09-23,211,336.8101970184774
215,2012-09-24,215,211.89365730285934
215,2012-09-25,215,212.79123650450936
215,2012-09-26,215,211.68622588366884
215,2012-09-27,215,210.5796067619345
215,2012-09-28,215,211.4678301034105
215,2012-09-29,215,212.3597372658051
214,2012-09-30,214,213.25293021659377
213,2012-10-01,213,212.17914830380926
213,2012-10-02,213,210.348069376892
212,2012-10-03,212,209.49979556539873
211,2012-10-04,211,207.66337591057126
211,2012-10-05,211,206.8355520079159
210,2012-10-06,210,204.0028873385782
210,2012-10-07,210,201.15376293345463
210,2012-10-08,210,211.83897589402105
210,2012-10-09,210,213.67526733177928
210,2012-10-10,210,215.50400429813538
210,2012-10-11,210,217.33164020753156
210,2012-10-12,210,219.1658038106719
210,2012-10-13,210,219.98521100268906
210,2012-10-14,210,220.8189634119119
210,2012-10-15,210,210.98732793317836
210,2012-10-16,210,211.95209717696832
210,2012-10-17,210,199.96146540179618
210,2012-10-18,210,198.87006912134285
209,2012-10-19,209,199.83861298724165
209,2012-10-20,209,200.84021942922314
209,2012-10-21,209,200.80976536439633
209,2012-10-22,209,208.82513404657385
209,2012-10-23,209,209.68816432302646
213,2012-10-24,213,210.48842884371595
211,2012-10-25,211,211.30818950918353
212,2012-10-26,212,212.17116284285254
208,2012-10-27,208,213.01610403072743
211,2012-10-28,211,213.84806211808035
210,2012-10-29,210,211.9958862406346
210,2012-10-30,210,211.99092322158282
209,2012-10-31,209,212.00412039905297
206,2012-11-01,206,214.02570400815597
202,2012-11-02,202,216.02092095872888
199,2012-11-03,199,218.04093002101905
199,2012-11-04,199,222.05279909916158
202,2012-11-05,202,212.82351672039906
245,2012-11-06,245,240.63938028985186
291,2012-11-07,291,282.45161077424837
345,2012-11-08,345,305.3006499807417
360,2012-11-09,360,304.12225429530304
380,2012-11-10,380,301.9189859454364
403,2012-11-11,403,288.7428720413832
426,2012-11-12,426,401.6910934491841
438,2012-11-13,438,407.36207477612015
438,2012-11-14,438,429.0470229659487
437,2012-11-15,437,454.7188054299248
441,2012-11-16,441,556.3483036342113
430,2012-11-17,430,583.1388389837365
418,2012-11-18,418,612.773311735332
400,2012-11-19,400,406.45051928861824
393,2012-11-20,393,398.8955413107568
384,2012-11-21,384,401.33061156899623
394,2012-11-22,394,422.7804868014443
404,2012-11-23,404,433.2526250235113
416,2012-11-24,416,421.7035888816325
416,2012-11-25,416,406.1537812586676
427,2012-11-26,427,419.6149077654932
427,2012-11-27,427,430.2340612032333
524,2012-11-28,524,445.8894396328274
705,2012-11-29,705,453.49550084671716
1133,2012-11-30,1133,453.110289380765
667,2012-12-01,667,452.7450817838153
624,2012-12-02,624,454.3531890432994
852,2012-12-03,852,538.6686734119596
728,2012-12-04,728,456.3364371315627
863,2012-12-05,863,409.9728686744352
678,2012-12-06,678,378.6742258300128
643,2012-12-07,643,325.3895028175212
619,2012-12-08,619,246.07137642351907
595,2012-12-09,595,155.72313965951213
572,2012-12-10,572,566.8609709453515
542,2012-12-11,542,532.7495100776358
518,2012-12-12,518,485.63881497813975
504,2012-12-13,504,429.502738756454
460,2012-12-14,460,382.3493273407552
419,2012-12-15,419,351.22016496124013
375,2012-12-16,375,325.1299569046824
919,2012-12-17,919,334.71121347532096
468,2012-12-18,468,290.41047073272284
425,2012-12-19,425,241.09941279418365
398,2012-12-20,398,190.7891227917937
374,2012-12-21,374,146.48176055874282
362,2012-12-22,362,114.18686111954761
346,2012-12-23,346,86.89223980616117
346,2012-12-24,346,327.7879400866554
346,2012-12-25,346,302.59020028887204
361,2012-12-26,361,273.3820007000682
369,2012-12-27,369,246.1611749569058
368,2012-12-28,368,220.95457733732277
345,2012-12-29,345,201.7438027053613
335,2012-12-30,335,183.5370327151675
351,2012-12-31,351,372.77867483881914
385,2013-01-01,385,531.535248327394
411,2013-01-02,411,666.4718834691203
423,2013-01-03,423,527.5073748295653
427,2013-01-04,427,322.2089859904632
438,2013-01-05,438,266.832504049528
461,2013-01-06,461,275.6825803905242
495,2013-01-07,495,493.3303359763264
521,2013-01-08,521,541.5723112480842
536,2013-01-09,536,581.8314189789206
528,2013-01-10,528,623.0720809770843
513,2013-01-11,513,677.306146965103
486,2013-01-12,486,719.5760116161189
498,2013-01-13,498,731.8429487074703
540,2013-01-14,540,533.6449083016378
1137,2013-01-15,1137,630.3658286850439
1258,2013-01-16,1258,609.0367067287749
1208,2013-01-17,1208,612.7380094374314
1103,2013-01-18,1103,597.4429888981191
1031,2013-01-19,1031,572.1264100138553
973,2013-01-20,973,542.7932295119283
955,2013-01-21,955,870.1706095114878
946,2013-01-22,946,739.318615955023
917,2013-01-23,917,632.4197415801169
911,2013-01-24,911,558.5535565599208
878,2013-01-25,878,503.714391327589
994,2013-01-26,994,459.874536422871
1344,2013-01-27,1344,423.01722169973135
1161,2013-01-28,1161,1642.5098697370674
968,2013-01-29,968,1947.0471784413814
1015,2013-01-30,1015,2258.5950239008894
1084,2013-01-31,1084,2574.1523958587886
989,2013-02-01,989,2890.6872839269854
916,2013-02-02,916,3224.2265017494447
867,2013-02-03,867,3643.711183444622
745,2013-02-04,745,785.3974210327042
717,2013-02-05,717,636.7319816659099
688,2013-02-06,688,521.9538427252655
657,2013-02-07,657,394.2730746511646
618,2013-02-08,618,220.59924180937136
580,2013-02-09,580,135.79397512967773
553,2013-02-10,553,79.12386841493407
530,2013-02-11,530,478.17458079434346
514,2013-02-12,514,363.2737277946288
503,2013-02-13,503,200.36732348525106
491,2013-02-14,491,4.4524757705796105
479,2013-02-15,479,-219.45115505464528
463,2013-02-16,463,-292.5072487845496
452,2013-02-17,452,-456.26339923694957
445,2013-02-18,445,452.1374478236141
426,2013-02-19,426,454.351416889216
412,2013-02-20,412,453.55739468021136
400,2013-02-21,400,448.75445242237305
401,2013-02-22,401,439.96111900131376
416,2013-02-23,416,437.1551362768862
432,2013-02-24,432,436.3507669730034
443,2013-02-25,443,447.6942205415591
432,2013-02-26,432,464.38221681527176
416,2013-02-27,416,484.07135983164756
414,2013-02-28,414,508.76124902045837
428,2013-03-01,428,540.4494988955329
427,2013-03-02,427,581.1527878629245
428,2013-03-03,428,618.8347861279174
426,2013-03-04,426,419.92484932064286
428,2013-03-05,428,414.8241912379697
432,2013-03-06,432,419.7392031359554
437,2013-03-07,437,436.6463496968177
460,2013-03-08,460,470.56402352689287
464,2013-03-09,464,527.4860174591037
454,2013-03-10,454,586.425426553521
439,2013-03-11,439,387.2831704920083
428,2013-03-12,428,272.49626465595645
429,2013-03-13,429,191.6487683148202
440,2013-03-14,440,177.84399719199706
458,2013-03-15,458,215.09045734607398
489,2013-03-16,489,290.3466313563574
519,2013-03-17,519,338.52731613614407
572,2013-03-18,572,545.2390095045458
621,2013-03-19,621,231.65938079832392
670,2013-03-20,670,161.4899320108526
700,2013-03-21,700,24.833305827603283
738,2013-03-22,738,-120.99531843347353
766,2013-03-23,766,-277.82954570305435
778,2013-03-24,778,-452.63448981508265
779,2013-03-25,779,795.3420616209373
779,2013-03-26,779,853.6592706660906
784,2013-03-27,784,952.9969584343975
817,2013-03-28,817,1064.3716698268206
817,2013-03-29,817,1280.6599313633467
782,2013-03-30,782,1500.0778585121136
741,2013-03-31,741,1525.5991953144564
710,2013-04-01,710,638.0979395527373
689,2013-04-02,689,713.1247164138268
666,2013-04-03,666,846.3861254072001
633,2013-04-04,633,916.7232458062142
597,2013-04-05,597,971.9155083789828
558,2013-04-06,558,1010.1227210215918
536,2013-04-07,536,977.3870282465383
519,2013-04-08,519,360.6903385565439
521,2013-04-09,521,191.22471235346183
518,2013-04-10,518,130.75326261563802
518,2013-04-11,518,149.38651769412343
514,2013-04-12,514,195.06019970652306
514,2013-04-13,514,224.74148233907593
514,2013-04-14,514,221.39955376887076
514,2013-04-15,514,451.64148906791775
514,2013-04-16,514,522.1224492148218
514,2013-04-17,514,476.8743279371014
516,2013-04-18,516,482.35415190161416
531,2013-04-19,531,438.0753883197528
561,2013-04-20,561,360.66525803861515
601,2013-04-21,601,317.2691317460449
628,2013-04-22,628,683.3816438815247
