testValue,time,trainValue,prediction
27.298000000000002,2016-03-01 00:00:00,27.298000000000002,28.1495076931116
176.81799999999998,2016-03-01 01:00:00,176.81799999999998,74.71474519080708
137.341,2016-03-01 02:00:00,137.341,80.17878024172526
116.53200000000001,2016-03-01 03:00:00,116.53200000000001,62.83667558643324
84.029,2016-03-01 04:00:00,84.029,43.4913539191428
54.508,2016-03-01 05:00:00,54.508,27.297937312392634
23.653000000000002,2016-03-01 06:00:00,23.653000000000002,18.57165733411287
21.27,2016-03-01 07:00:00,21.27,16.483035905328023
12.283,2016-03-01 08:00:00,12.283,15.586785397605581
21.433000000000003,2016-03-01 09:00:00,21.433000000000003,24.483565447091742
16.359,2016-03-01 10:00:00,16.359,23.322661361686457
22.109,2016-03-01 11:00:00,22.109,24.958440779154046
24.633000000000003,2016-03-01 12:00:00,24.633000000000003,31.92205193887507
16.869,2016-03-01 13:00:00,16.869,78.48728943657056
19.964000000000002,2016-03-01 14:00:00,19.964000000000002,83.95132448748875
27.226,2016-03-01 15:00:00,27.226,66.60921983219673
21.289,2016-03-01 16:00:00,21.289,47.26389816490629
13.712,2016-03-01 17:00:00,13.712,31.070481558156118
14.914000000000001,2016-03-01 18:00:00,14.914000000000001,22.344201579876355
14.902000000000001,2016-03-01 19:00:00,14.902000000000001,20.255580151091507
18.837,2016-03-01 20:00:00,18.837,19.359329643369065
28.119,2016-03-01 21:00:00,28.119,28.256109692855226
20.42,2016-03-01 22:00:00,20.42,27.09520560744994
16.541,2016-03-01 23:00:00,16.541,28.73098502491753
22.875999999999998,2016-03-02 00:00:00,22.875999999999998,23.287365108292597
167.044,2016-03-02 01:00:00,167.044,71.9740073283121
149.85399999999998,2016-03-02 02:00:00,149.85399999999998,72.669300970285
113.38799999999999,2016-03-02 03:00:00,113.38799999999999,57.8598906800037
70.66,2016-03-02 04:00:00,70.66,37.20956259497607
29.313000000000002,2016-03-02 05:00:00,29.313000000000002,20.249744222792415
13.620999999999999,2016-03-02 06:00:00,13.620999999999999,10.71282005844003
11.411,2016-03-02 07:00:00,11.411,8.852592102147547
5.605,2016-03-02 08:00:00,5.605,7.370475145201226
4.0169999999999995,2016-03-02 09:00:00,4.0169999999999995,15.994497343965762
8.97,2016-03-02 10:00:00,8.97,13.855322158878806
8.999,2016-03-02 11:00:00,8.999,15.394925119361993
8.683,2016-03-02 12:00:00,8.683,21.841139616207833
39.493,2016-03-02 13:00:00,39.493,70.52778183622735
29.729,2016-03-02 14:00:00,29.729,71.22307547820023
38.896,2016-03-02 15:00:00,38.896,56.41366518791894
28.298000000000002,2016-03-02 16:00:00,28.298000000000002,35.763337102891306
24.226999999999997,2016-03-02 17:00:00,24.226999999999997,18.80351873070765
5.254,2016-03-02 18:00:00,5.254,9.266594566355273
8.927,2016-03-02 19:00:00,8.927,7.40636661006279
17.35,2016-03-02 20:00:00,17.35,5.924249653116462
34.861999999999995,2016-03-02 21:00:00,34.861999999999995,14.548271851880997
21.781999999999996,2016-03-02 22:00:00,21.781999999999996,12.409096666794042
9.722999999999999,2016-03-02 23:00:00,9.722999999999999,13.948699627277236
17.621,2016-03-03 00:00:00,17.621,16.536913425258568
153.5,2016-03-03 01:00:00,153.5,69.11916356998057
143.903,2016-03-03 02:00:00,143.903,64.53052642797644
106.47200000000001,2016-03-03 03:00:00,106.47200000000001,50.52515410052628
65.535,2016-03-03 04:00:00,65.535,28.8373391064256
38.756,2016-03-03 05:00:00,38.756,11.591630591020682
17.115,2016-03-03 06:00:00,17.115,1.5029512581036641
13.749,2016-03-03 07:00:00,13.749,0.48875437578738
8.008,2016-03-03 08:00:00,8.008,-1.2085226737161676
10.059,2016-03-03 09:00:00,10.059,6.731572593508709
11.948,2016-03-03 10:00:00,11.948,4.061661708400322
6.974,2016-03-03 11:00:00,6.974,5.228315393318383
4.7669999999999995,2016-03-03 12:00:00,4.7669999999999995,11.309623709674469
10.934000000000001,2016-03-03 13:00:00,10.934000000000001,63.891873854396465
28.933000000000003,2016-03-03 14:00:00,28.933000000000003,59.30323671239235
40.75,2016-03-03 15:00:00,40.75,45.29786438494217
24.677,2016-03-03 16:00:00,24.677,23.610049390841493
18.075,2016-03-03 17:00:00,18.075,6.364340875436582
18.391,2016-03-03 18:00:00,18.391,-3.7243384574804423
29.18,2016-03-03 19:00:00,29.18,-4.7385353397967265
42.36600000000001,2016-03-03 20:00:00,42.36600000000001,-6.435812389300267
29.424,2016-03-03 21:00:00,29.424,1.5042828779246022
29.444000000000003,2016-03-03 22:00:00,29.444000000000003,-1.1656280071837841
19.601,2016-03-03 23:00:00,19.601,0.001025677734276087
24.726,2016-03-04 00:00:00,24.726,27.335798114982367
120.62,2016-03-04 01:00:00,120.62,82.566456016601
132.023,2016-03-04 02:00:00,132.023,77.96163557478468
112.449,2016-03-04 03:00:00,112.449,63.38952182984804
72.457,2016-03-04 04:00:00,72.457,41.2202889447296
46.452,2016-03-04 05:00:00,46.452,25.223248130723952
29.834,2016-03-04 06:00:00,29.834,15.593805071770369
16.404,2016-03-04 07:00:00,16.404,15.613662660413297
4.806,2016-03-04 08:00:00,4.806,14.528739689265961
8.238,2016-03-04 09:00:00,8.238,20.972487941249035
27.967,2016-03-04 10:00:00,27.967,20.52936992931916
10.447000000000001,2016-03-04 11:00:00,10.447000000000001,20.961759915596275
13.637,2016-03-04 12:00:00,13.637,28.127372001947563
21.548000000000002,2016-03-04 13:00:00,21.548000000000002,83.35802990356618
31.214000000000002,2016-03-04 14:00:00,31.214000000000002,78.75320946174988
