testValue,time,trainValue,prediction
27.298000000000002,2016-03-01 00:00:00,27.298000000000002,22.05370184130243
176.81799999999998,2016-03-01 01:00:00,176.81799999999998,25.158944150114618
137.341,2016-03-01 02:00:00,137.341,27.619980581081062
116.53200000000001,2016-03-01 03:00:00,116.53200000000001,28.96340747342139
84.029,2016-03-01 04:00:00,84.029,29.471314522815323
54.508,2016-03-01 05:00:00,54.508,29.54178443197611
23.653000000000002,2016-03-01 06:00:00,23.653000000000002,29.456931787085644
21.27,2016-03-01 07:00:00,21.27,29.358359426342844
12.283,2016-03-01 08:00:00,12.283,29.292918404780217
21.433000000000003,2016-03-01 09:00:00,21.433000000000003,29.26190520474436
16.359,2016-03-01 10:00:00,16.359,29.25271945528309
22.109,2016-03-01 11:00:00,22.109,29.253421872867552
24.633000000000003,2016-03-01 12:00:00,24.633000000000003,29.256769787291862
16.869,2016-03-01 13:00:00,16.869,29.259633921395633
19.964000000000002,2016-03-01 14:00:00,19.964000000000002,29.261275664547508
27.226,2016-03-01 15:00:00,27.226,29.261938559377814
21.289,2016-03-01 16:00:00,21.289,29.262063389079838
13.712,2016-03-01 17:00:00,13.712,29.261982780747296
14.914000000000001,2016-03-01 18:00:00,14.914000000000001,29.26187210188268
14.902000000000001,2016-03-01 19:00:00,14.902000000000001,29.26179430694884
18.837,2016-03-01 20:00:00,18.837,29.26175552540147
28.119,2016-03-01 21:00:00,28.119,29.26174285023418
20.42,2016-03-01 22:00:00,20.42,29.261742638423453
16.541,2016-03-01 23:00:00,16.541,29.261746174794578
22.875999999999998,2016-03-02 00:00:00,22.875999999999998,20.48169258374344
167.044,2016-03-02 01:00:00,167.044,25.1948001255807
149.85399999999998,2016-03-02 02:00:00,149.85399999999998,28.351627584803943
113.38799999999999,2016-03-02 03:00:00,113.38799999999999,29.866666163674942
70.66,2016-03-02 04:00:00,70.66,30.335097167925795
29.313000000000002,2016-03-02 05:00:00,29.313000000000002,30.324133321880737
13.620999999999999,2016-03-02 06:00:00,13.620999999999999,30.178737681812954
11.411,2016-03-02 07:00:00,11.411,30.049381587605865
5.605,2016-03-02 08:00:00,5.605,29.973503400634705
4.0169999999999995,2016-03-02 09:00:00,4.0169999999999995,29.94173295724184
8.97,2016-03-02 10:00:00,8.97,29.934707794151944
8.999,2016-03-02 11:00:00,8.999,29.937487901692332
8.683,2016-03-02 12:00:00,8.683,29.94205257302365
39.493,2016-03-02 13:00:00,39.493,29.94540957669325
29.729,2016-03-02 14:00:00,29.729,29.9471499781511
38.896,2016-03-02 15:00:00,38.896,29.94776596103031
28.298000000000002,2016-03-02 16:00:00,28.298000000000002,29.94782434553718
24.226999999999997,2016-03-02 17:00:00,24.226999999999997,29.94769950894508
5.254,2016-03-02 18:00:00,5.254,29.947568846529922
8.927,2016-03-02 19:00:00,8.927,29.947485834962198
17.35,2016-03-02 20:00:00,17.35,29.94744794018199
34.861999999999995,2016-03-02 21:00:00,34.861999999999995,29.947437394746284
21.781999999999996,2016-03-02 22:00:00,21.781999999999996,29.947438736465017
9.722999999999999,2016-03-02 23:00:00,9.722999999999999,29.947443007625722
17.621,2016-03-03 00:00:00,17.621,13.996771868928889
153.5,2016-03-03 01:00:00,153.5,21.432643971034857
143.903,2016-03-03 02:00:00,143.903,26.98445570970048
106.47200000000001,2016-03-03 03:00:00,106.47200000000001,29.88815450795578
65.535,2016-03-03 04:00:00,65.535,30.920586653988746
38.756,2016-03-03 05:00:00,38.756,31.015785247845287
17.115,2016-03-03 06:00:00,17.115,30.800933059756193
13.749,2016-03-03 07:00:00,13.749,30.576565256326994
8.008,2016-03-03 08:00:00,8.008,30.434166715627974
10.059,2016-03-03 09:00:00,10.059,30.369529033696235
11.948,2016-03-03 10:00:00,11.948,30.35204830616932
6.974,2016-03-03 11:00:00,6.974,30.354961589311884
4.7669999999999995,2016-03-03 12:00:00,4.7669999999999995,30.362738575245903
10.934000000000001,2016-03-03 13:00:00,10.934000000000001,30.36900027724012
28.933000000000003,2016-03-03 14:00:00,28.933000000000003,30.37245356171476
40.75,2016-03-03 15:00:00,40.75,30.373781100045345
24.677,2016-03-03 16:00:00,24.677,30.37398551057995
18.075,2016-03-03 17:00:00,18.075,30.373784252784734
18.391,2016-03-03 18:00:00,18.391,30.37354038124288
29.18,2016-03-03 19:00:00,29.18,30.373376166817135
42.36600000000001,2016-03-03 20:00:00,42.36600000000001,30.373297277742733
29.424,2016-03-03 21:00:00,29.424,30.373273141114037
29.444000000000003,2016-03-03 22:00:00,29.444000000000003,30.373274133952965
19.601,2016-03-03 23:00:00,19.601,30.373282100786057
24.726,2016-03-04 00:00:00,24.726,20.895392835648103
120.62,2016-03-04 01:00:00,120.62,24.97938561776426
132.023,2016-03-04 02:00:00,132.023,28.336815005144185
112.449,2016-03-04 03:00:00,112.449,30.20749839456219
72.457,2016-03-04 04:00:00,72.457,30.93114346203827
46.452,2016-03-04 05:00:00,46.452,31.042629295706558
29.834,2016-03-04 06:00:00,29.834,30.931553844472973
16.404,2016-03-04 07:00:00,16.404,30.79703470689691
4.806,2016-03-04 08:00:00,4.806,30.706604946590957
8.238,2016-03-04 09:00:00,8.238,30.66344137614985
27.967,2016-03-04 10:00:00,27.967,30.65056174294277
10.447000000000001,2016-03-04 11:00:00,10.447000000000001,30.651484086702787
13.637,2016-03-04 12:00:00,13.637,30.656121866036347
21.548000000000002,2016-03-04 13:00:00,21.548000000000002,30.660095835097238
31.214000000000002,2016-03-04 14:00:00,31.214000000000002,30.66236781966954
